pair,metric,component,layer,head,value_mean
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,10,0.609079
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,11,0.80814
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,12,0.812316
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,13,0.568579
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,14,0.738671
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,15,0.817144
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,16,0.735288
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,17,0.90304
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,18,0.519163
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,19,0.820654
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,20,0.70707
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,21,0.661317
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,22,0.623165
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,23,0.683227
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,24,0.775179
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,25,0.646547
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,26,0.520254
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,27,0.700689
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,28,0.796726
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,29,0.702176
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,30,0.819096
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,31,0.860067
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,32,0.705424
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,33,0.886522
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,34,0.699106
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,35,0.81656
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,36,0.643032
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,37,0.854291
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,38,0.801514
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,39,0.898697
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,0,0.662103
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,1,0.844129
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,2,0.878332
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,3,0.69764
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,4,0.580358
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,5,0.819654
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,6,0.866948
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,7,0.703284
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,8,0.920033
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,9,0.870575
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,10,0.832741
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,11,0.683335
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,12,0.815028
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,13,0.77272
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,14,0.785697
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,15,0.909201
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,16,0.960473
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,17,0.79706
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,18,0.966878
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,19,0.813363
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,20,0.776353
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,21,0.858121
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,22,0.828546
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,23,0.674504
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,24,0.728948
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,25,0.722658
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,26,0.677206
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,27,0.753409
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,28,0.696061
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,29,0.557463
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,30,0.828213
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,31,0.720585
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,32,0.573948
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,33,0.666097
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,34,0.830175
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,35,0.745472
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,36,0.888443
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,37,0.855101
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,38,0.807769
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,39,0.883149
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,0,0.810394
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,1,0.779787
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,2,0.814045
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,3,0.734235
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,4,0.795756
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,5,0.669728
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,6,0.689647
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,7,0.707034
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,8,0.661526
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,9,0.592039
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,10,0.710612
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,11,0.842007
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,12,0.718601
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,13,0.772104
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,14,0.830586
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,15,0.812272
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,16,0.765847
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,17,0.575154
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,18,0.738931
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,19,0.661946
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,20,0.674672
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,21,0.581495
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,22,0.723222
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,23,0.764193
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,24,0.613404
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,25,0.548692
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,26,0.531922
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,27,0.668248
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,28,0.644756
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,29,0.623634
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,30,0.713922
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,31,0.880064
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,32,0.846445
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,33,0.690399
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,34,0.7542
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,35,0.959514
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,36,0.873179
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,37,0.890451
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,38,0.948285
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,39,0.932738
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,0,0.672912
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,1,0.726585
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,2,0.854122
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,3,0.546461
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,4,0.850157
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,5,0.83415
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,6,0.688439
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,7,0.757766
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,8,0.897082
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,9,0.909158
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,10,0.580055
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,11,0.593262
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,12,0.61405
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,13,0.589435
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,14,0.529151
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,15,0.557292
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,16,0.728684
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,17,0.8567
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,18,0.680179
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,19,0.498354
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,20,0.634927
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,21,0.738049
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,22,0.688639
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,23,0.745967
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,24,0.681921
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,25,0.575918
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,26,0.574577
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,27,0.554663
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,28,0.683698
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,29,0.76512
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,30,0.738214
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,31,0.666684
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,32,0.649843
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,33,0.602723
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,34,0.718283
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,35,0.703764
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,36,0.781727
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,37,0.56163
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,38,0.765881
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,39,0.642494
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,0,0.53659
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,1,0.643192
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,2,0.655964
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,3,0.628501
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,4,0.579828
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,5,0.491058
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,6,0.701681
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,7,0.85064
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,8,0.776271
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,9,0.742592
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,10,0.771367
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,11,0.811792
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,12,0.772139
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,13,0.708891
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,14,0.813302
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,15,0.89074
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,16,0.633431
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,17,0.773698
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,18,0.753116
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,19,0.534916
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,20,0.700748
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,21,0.841695
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,22,0.671784
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,23,0.759776
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,24,0.748172
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,25,0.584181
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,26,0.606422
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,27,0.636762
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,28,0.640223
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,29,0.578152
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,30,0.658715
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,31,0.704175
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,32,0.501573
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,33,0.532348
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,34,0.612878
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,35,0.768529
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,36,0.760075
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,37,0.845625
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,38,0.730511
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,39,0.762394
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,0,0.808628
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,1,0.554312
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,2,0.830159
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,3,0.77331
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,4,0.72994
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,5,0.761253
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,6,0.716086
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,7,0.665166
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,8,0.721435
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,9,0.883011
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,10,0.989163
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,11,0.871614
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,12,0.823988
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,13,0.707945
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,14,0.767081
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,15,0.78834
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,16,0.806881
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,17,0.786429
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,18,0.76056
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,19,0.866599
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,20,0.695245
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,21,0.538008
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,22,0.705602
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,23,0.6891
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,24,0.677988
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,25,0.892304
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,26,0.829637
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,27,0.776524
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,28,0.75638
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,29,0.763504
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,30,0.767029
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,31,0.718823
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,32,0.746452
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,33,0.729376
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,34,0.746372
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,35,0.790477
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,36,0.756814
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,37,0.834252
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,38,0.838015
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,39,0.903119
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,0,0.797172
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,1,0.752043
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,2,0.92009
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,3,0.818549
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,4,0.682971
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,5,0.776792
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,6,0.7474
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,7,0.837127
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,8,0.549618
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,9,0.727426
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,10,0.846239
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,11,0.89012
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,12,0.836266
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,13,0.883205
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,14,0.906052
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,15,0.722286
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,16,0.693947
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,17,0.853122
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,18,0.855966
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,19,0.461972
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,20,0.819178
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,21,0.740703
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,22,0.40986
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,23,0.655592
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,24,0.846497
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,25,0.593088
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,26,0.792433
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,27,0.739939
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,28,0.729191
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,29,0.756852
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,30,0.759916
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,31,0.822407
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,32,0.737233
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,33,0.742282
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,34,0.684707
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,35,0.644285
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,36,0.604599
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,37,0.556923
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,38,0.607981
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,39,0.577431
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,0,0.728832
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,1,0.744521
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,2,0.768718
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,3,0.75636
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,4,0.700952
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,5,0.803994
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,6,0.847701
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,7,0.590366
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,8,0.938497
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,9,0.813766
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,10,0.620469
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,11,0.767121
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,12,0.48027
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,13,0.684335
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,14,0.681431
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,15,0.89662
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,16,0.735487
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,17,0.898897
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,18,0.8195
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,19,0.87531
gpqa_orgn_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,14,20,0.999044
