pair,component,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,head_type
gsm8k_orgn_vs_gpqa_ver1,q,9,0,1,1,1,0.53506,,0.53506,0.759144,,0.759144,0.040674,,0.040674,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,1,1,1,1,0.360018,,0.360018,0.720941,,0.720941,0.025649,,0.025649,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,2,1,1,1,0.492546,,0.492546,0.713783,,0.713783,0.037219,,0.037219,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,3,1,1,1,0.367461,,0.367461,0.693989,,0.693989,0.048073,,0.048073,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,4,1,1,1,0.400981,,0.400981,0.695925,,0.695925,0.030447,,0.030447,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,5,1,1,1,0.662978,,0.662978,0.871741,,0.871741,0.036005,,0.036005,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,6,1,1,1,0.710295,,0.710295,0.873069,,0.873069,0.062285,,0.062285,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,7,1,1,1,0.62267,,0.62267,0.800753,,0.800753,0.049015,,0.049015,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,8,1,1,1,0.826871,,0.826871,0.91189,,0.91189,0.063179,,0.063179,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,9,1,1,1,0.719899,,0.719899,0.905991,,0.905991,0.046283,,0.046283,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,10,1,1,1,0.697204,,0.697204,0.833107,,0.833107,0.069544,,0.069544,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,11,1,1,1,0.664421,,0.664421,0.818196,,0.818196,0.084109,,0.084109,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,12,1,1,1,0.556184,,0.556184,0.753034,,0.753034,0.053605,,0.053605,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,13,1,1,1,0.614439,,0.614439,0.793805,,0.793805,0.06798,,0.06798,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,14,1,1,1,0.520819,,0.520819,0.71173,,0.71173,0.042779,,0.042779,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,15,1,1,1,0.60713,,0.60713,0.7706,,0.7706,0.051916,,0.051916,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,16,1,1,1,0.574647,,0.574647,0.756799,,0.756799,0.050833,,0.050833,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,17,1,1,1,0.642606,,0.642606,0.787401,,0.787401,0.037117,,0.037117,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,18,1,1,1,0.616397,,0.616397,0.802426,,0.802426,0.059802,,0.059802,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,19,1,1,1,0.667081,,0.667081,0.813517,,0.813517,0.058691,,0.058691,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,20,1,1,1,0.644783,,0.644783,0.805755,,0.805755,0.056265,,0.056265,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,21,1,1,1,0.641098,,0.641098,0.830593,,0.830593,0.059868,,0.059868,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,22,1,1,1,0.361999,,0.361999,0.645448,,0.645448,0.040232,,0.040232,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,23,1,1,1,0.632808,,0.632808,0.80182,,0.80182,0.063562,,0.063562,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,24,1,1,1,0.341526,,0.341526,0.639272,,0.639272,0.04678,,0.04678,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,25,1,1,1,0.615387,,0.615387,0.80384,,0.80384,0.044855,,0.044855,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,26,1,1,1,0.691187,,0.691187,0.830499,,0.830499,0.049619,,0.049619,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,27,1,1,1,0.737672,,0.737672,0.894755,,0.894755,0.066041,,0.066041,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,28,1,1,1,0.548492,,0.548492,0.769151,,0.769151,0.064921,,0.064921,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,29,1,1,1,0.610888,,0.610888,0.807628,,0.807628,0.040664,,0.040664,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,30,1,1,1,0.583206,,0.583206,0.760771,,0.760771,0.048869,,0.048869,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,31,1,1,1,0.528257,,0.528257,0.726143,,0.726143,0.035328,,0.035328,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,32,1,1,1,0.455499,,0.455499,0.690712,,0.690712,0.039072,,0.039072,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,33,1,1,1,0.611729,,0.611729,0.783951,,0.783951,0.055433,,0.055433,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,34,1,1,1,0.387834,,0.387834,0.669218,,0.669218,0.034871,,0.034871,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,35,1,1,1,0.441157,,0.441157,0.659422,,0.659422,0.027873,,0.027873,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,36,1,1,1,0.362883,,0.362883,0.710991,,0.710991,0.052725,,0.052725,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,37,1,1,1,0.471183,,0.471183,0.699499,,0.699499,0.057708,,0.057708,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,38,1,1,1,0.474546,,0.474546,0.688442,,0.688442,0.038743,,0.038743,q_head
gsm8k_orgn_vs_gpqa_ver1,q,9,39,1,1,1,0.380346,,0.380346,0.735358,,0.735358,0.024378,,0.024378,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,0,1,1,1,0.728703,,0.728703,0.869989,,0.869989,0.102597,,0.102597,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,1,1,1,1,0.558002,,0.558002,0.738522,,0.738522,0.035699,,0.035699,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,2,1,1,1,0.630968,,0.630968,0.792734,,0.792734,0.071749,,0.071749,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,3,1,1,1,0.779485,,0.779485,0.880681,,0.880681,0.083308,,0.083308,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,4,1,1,1,0.589286,,0.589286,0.770115,,0.770115,0.081149,,0.081149,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,5,1,1,1,0.556255,,0.556255,0.766362,,0.766362,0.04448,,0.04448,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,6,1,1,1,0.488696,,0.488696,0.712091,,0.712091,0.05131,,0.05131,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,7,1,1,1,0.471556,,0.471556,0.725148,,0.725148,0.054151,,0.054151,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,8,1,1,1,0.630142,,0.630142,0.777761,,0.777761,0.038846,,0.038846,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,9,1,1,1,0.622436,,0.622436,0.774367,,0.774367,0.047363,,0.047363,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,10,1,1,1,0.698513,,0.698513,0.857778,,0.857778,0.072884,,0.072884,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,11,1,1,1,0.7026,,0.7026,0.840881,,0.840881,0.091649,,0.091649,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,12,1,1,1,0.720938,,0.720938,0.858369,,0.858369,0.084048,,0.084048,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,13,1,1,1,0.707413,,0.707413,0.84602,,0.84602,0.083498,,0.083498,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,14,1,1,1,0.695799,,0.695799,0.849335,,0.849335,0.09075,,0.09075,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,15,1,1,1,0.595719,,0.595719,0.773485,,0.773485,0.072014,,0.072014,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,16,1,1,1,0.568922,,0.568922,0.741829,,0.741829,0.063303,,0.063303,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,17,1,1,1,0.600258,,0.600258,0.754586,,0.754586,0.05051,,0.05051,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,18,1,1,1,0.677602,,0.677602,0.832318,,0.832318,0.082676,,0.082676,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,19,1,1,1,0.628008,,0.628008,0.803229,,0.803229,0.064903,,0.064903,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,20,1,1,1,0.695755,,0.695755,0.843759,,0.843759,0.055588,,0.055588,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,21,1,1,1,0.545112,,0.545112,0.748332,,0.748332,0.039352,,0.039352,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,22,1,1,1,0.731596,,0.731596,0.851165,,0.851165,0.056379,,0.056379,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,23,1,1,1,0.503664,,0.503664,0.699095,,0.699095,0.033478,,0.033478,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,24,1,1,1,0.661709,,0.661709,0.815648,,0.815648,0.048487,,0.048487,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,25,1,1,1,0.741897,,0.741897,0.879639,,0.879639,0.103554,,0.103554,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,26,1,1,1,0.754837,,0.754837,0.885341,,0.885341,0.09259,,0.09259,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,27,1,1,1,0.742902,,0.742902,0.858541,,0.858541,0.082038,,0.082038,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,28,1,1,1,0.746273,,0.746273,0.888284,,0.888284,0.11454,,0.11454,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,29,1,1,1,0.752508,,0.752508,0.878083,,0.878083,0.104983,,0.104983,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,30,1,1,1,0.775861,,0.775861,0.898889,,0.898889,0.097604,,0.097604,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,31,1,1,1,0.69539,,0.69539,0.851072,,0.851072,0.078771,,0.078771,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,32,1,1,1,0.556559,,0.556559,0.760548,,0.760548,0.059972,,0.059972,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,33,1,1,1,0.497654,,0.497654,0.722459,,0.722459,0.04677,,0.04677,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,34,1,1,1,0.758404,,0.758404,0.877453,,0.877453,0.088947,,0.088947,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,35,1,1,1,0.783212,,0.783212,0.907063,,0.907063,0.101929,,0.101929,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,36,1,1,1,0.728298,,0.728298,0.876779,,0.876779,0.096286,,0.096286,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,37,1,1,1,0.72671,,0.72671,0.868166,,0.868166,0.082317,,0.082317,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,38,1,1,1,0.68186,,0.68186,0.836098,,0.836098,0.06449,,0.06449,q_head
gsm8k_orgn_vs_gpqa_ver1,q,10,39,1,1,1,0.696332,,0.696332,0.847072,,0.847072,0.083082,,0.083082,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,0,1,1,1,0.615737,,0.615737,0.778814,,0.778814,0.039436,,0.039436,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,1,1,1,1,0.621668,,0.621668,0.784403,,0.784403,0.048691,,0.048691,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,2,1,1,1,0.657936,,0.657936,0.819143,,0.819143,0.050448,,0.050448,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,3,1,1,1,0.638871,,0.638871,0.807984,,0.807984,0.057878,,0.057878,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,4,1,1,1,0.790514,,0.790514,0.897702,,0.897702,0.051115,,0.051115,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,5,1,1,1,0.733297,,0.733297,0.86688,,0.86688,0.041289,,0.041289,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,6,1,1,1,0.641543,,0.641543,0.816783,,0.816783,0.06802,,0.06802,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,7,1,1,1,0.671246,,0.671246,0.81187,,0.81187,0.045478,,0.045478,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,8,1,1,1,0.709722,,0.709722,0.845302,,0.845302,0.060255,,0.060255,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,9,1,1,1,0.513668,,0.513668,0.720692,,0.720692,0.055942,,0.055942,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,10,1,1,1,0.52009,,0.52009,0.729673,,0.729673,0.058398,,0.058398,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,11,1,1,1,0.595038,,0.595038,0.794006,,0.794006,0.042567,,0.042567,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,12,1,1,1,0.588309,,0.588309,0.777333,,0.777333,0.04987,,0.04987,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,13,1,1,1,0.492432,,0.492432,0.705552,,0.705552,0.056026,,0.056026,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,14,1,1,1,0.443412,,0.443412,0.689065,,0.689065,0.073428,,0.073428,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,15,1,1,1,0.862013,,0.862013,0.932525,,0.932525,0.087378,,0.087378,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,16,1,1,1,0.651283,,0.651283,0.810815,,0.810815,0.046781,,0.046781,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,17,1,1,1,0.647437,,0.647437,0.805161,,0.805161,0.058981,,0.058981,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,18,1,1,1,0.668856,,0.668856,0.814567,,0.814567,0.055981,,0.055981,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,19,1,1,1,0.516668,,0.516668,0.702755,,0.702755,0.042727,,0.042727,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,20,1,1,1,0.677718,,0.677718,0.830722,,0.830722,0.045759,,0.045759,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,21,1,1,1,0.598215,,0.598215,0.780015,,0.780015,0.030608,,0.030608,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,22,1,1,1,0.638829,,0.638829,0.807106,,0.807106,0.064431,,0.064431,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,23,1,1,1,0.847272,,0.847272,0.929676,,0.929676,0.07056,,0.07056,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,24,1,1,1,0.637821,,0.637821,0.804121,,0.804121,0.056905,,0.056905,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,25,1,1,1,0.651312,,0.651312,0.8139,,0.8139,0.045446,,0.045446,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,26,1,1,1,0.611555,,0.611555,0.790364,,0.790364,0.047698,,0.047698,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,27,1,1,1,0.668897,,0.668897,0.826345,,0.826345,0.061851,,0.061851,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,28,1,1,1,0.67045,,0.67045,0.818647,,0.818647,0.052514,,0.052514,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,29,1,1,1,0.638865,,0.638865,0.799295,,0.799295,0.041517,,0.041517,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,30,1,1,1,0.660545,,0.660545,0.817029,,0.817029,0.043363,,0.043363,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,31,1,1,1,0.545855,,0.545855,0.733395,,0.733395,0.034549,,0.034549,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,32,1,1,1,0.720621,,0.720621,0.838984,,0.838984,0.034749,,0.034749,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,33,1,1,1,0.676293,,0.676293,0.831336,,0.831336,0.055309,,0.055309,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,34,1,1,1,0.679376,,0.679376,0.83078,,0.83078,0.046954,,0.046954,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,35,1,1,1,0.463771,,0.463771,0.685109,,0.685109,0.032235,,0.032235,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,36,1,1,1,0.683434,,0.683434,0.830158,,0.830158,0.050332,,0.050332,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,37,1,1,1,0.487591,,0.487591,0.696447,,0.696447,0.032074,,0.032074,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,38,1,1,1,0.530489,,0.530489,0.732088,,0.732088,0.031308,,0.031308,q_head
gsm8k_orgn_vs_gpqa_ver1,q,11,39,1,1,1,0.489909,,0.489909,0.692522,,0.692522,0.035915,,0.035915,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,0,1,1,1,0.606203,,0.606203,0.771869,,0.771869,0.04558,,0.04558,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,1,1,1,1,0.443107,,0.443107,0.801277,,0.801277,0.030141,,0.030141,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,2,1,1,1,0.651734,,0.651734,0.797308,,0.797308,0.054527,,0.054527,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,3,1,1,1,0.638211,,0.638211,0.803146,,0.803146,0.058807,,0.058807,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,4,1,1,1,0.624453,,0.624453,0.817494,,0.817494,0.077327,,0.077327,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,5,1,1,1,0.378279,,0.378279,0.634967,,0.634967,0.052102,,0.052102,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,6,1,1,1,0.424799,,0.424799,0.685635,,0.685635,0.058128,,0.058128,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,7,1,1,1,0.407131,,0.407131,0.664873,,0.664873,0.049065,,0.049065,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,8,1,1,1,0.367592,,0.367592,0.620091,,0.620091,0.044145,,0.044145,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,9,1,1,1,0.424974,,0.424974,0.660637,,0.660637,0.053095,,0.053095,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,10,1,1,1,0.436304,,0.436304,0.644452,,0.644452,0.034061,,0.034061,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,11,1,1,1,0.479817,,0.479817,0.699585,,0.699585,0.083179,,0.083179,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,12,1,1,1,0.390187,,0.390187,0.635005,,0.635005,0.035774,,0.035774,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,13,1,1,1,0.257595,,0.257595,0.698323,,0.698323,0.037935,,0.037935,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,14,1,1,1,0.317459,,0.317459,0.69601,,0.69601,0.064348,,0.064348,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,15,1,1,1,0.520002,,0.520002,0.734167,,0.734167,0.051585,,0.051585,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,16,1,1,1,0.34827,,0.34827,0.644101,,0.644101,0.061615,,0.061615,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,17,1,1,1,0.414251,,0.414251,0.65533,,0.65533,0.040463,,0.040463,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,18,1,1,1,0.402611,,0.402611,0.67627,,0.67627,0.049277,,0.049277,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,19,1,1,1,0.427041,,0.427041,0.688664,,0.688664,0.052759,,0.052759,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,20,1,1,1,0.649611,,0.649611,0.802784,,0.802784,0.050556,,0.050556,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,21,1,1,1,0.641057,,0.641057,0.778068,,0.778068,0.047574,,0.047574,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,22,1,1,1,0.700284,,0.700284,0.838125,,0.838125,0.060205,,0.060205,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,23,1,1,1,0.670833,,0.670833,0.810943,,0.810943,0.059834,,0.059834,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,24,1,1,1,0.70007,,0.70007,0.836098,,0.836098,0.059393,,0.059393,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,25,1,1,1,0.488251,,0.488251,0.694823,,0.694823,0.042872,,0.042872,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,26,1,1,1,0.495959,,0.495959,0.699565,,0.699565,0.036725,,0.036725,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,27,1,1,1,0.352846,,0.352846,0.710585,,0.710585,0.045994,,0.045994,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,28,1,1,1,0.382012,,0.382012,0.640562,,0.640562,0.040429,,0.040429,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,29,1,1,1,0.41967,,0.41967,0.650295,,0.650295,0.040176,,0.040176,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,30,1,1,1,0.445414,,0.445414,0.68175,,0.68175,0.053854,,0.053854,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,31,1,1,1,0.495002,,0.495002,0.701568,,0.701568,0.050115,,0.050115,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,32,1,1,1,0.474077,,0.474077,0.691689,,0.691689,0.054726,,0.054726,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,33,1,1,1,0.383743,,0.383743,0.620565,,0.620565,0.046577,,0.046577,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,34,1,1,1,0.47736,,0.47736,0.689292,,0.689292,0.055121,,0.055121,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,35,1,1,1,0.485947,,0.485947,0.704485,,0.704485,0.064714,,0.064714,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,36,1,1,1,0.420422,,0.420422,0.693249,,0.693249,0.051583,,0.051583,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,37,1,1,1,0.592225,,0.592225,0.785081,,0.785081,0.079417,,0.079417,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,38,1,1,1,0.522703,,0.522703,0.725038,,0.725038,0.058664,,0.058664,q_head
gsm8k_orgn_vs_gpqa_ver1,q,12,39,1,1,1,0.541436,,0.541436,0.741322,,0.741322,0.082954,,0.082954,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,0,1,1,1,0.451584,,0.451584,0.690493,,0.690493,0.049594,,0.049594,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,1,1,1,1,0.412269,,0.412269,0.704808,,0.704808,0.080576,,0.080576,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,2,1,1,1,0.392284,,0.392284,0.640705,,0.640705,0.05182,,0.05182,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,3,1,1,1,0.264307,,0.264307,0.607007,,0.607007,0.039341,,0.039341,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,4,1,1,1,0.390172,,0.390172,0.737962,,0.737962,0.043636,,0.043636,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,5,1,1,1,0.36153,,0.36153,0.630616,,0.630616,0.072988,,0.072988,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,6,1,1,1,0.65086,,0.65086,0.829228,,0.829228,0.06588,,0.06588,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,7,1,1,1,0.659169,,0.659169,0.822695,,0.822695,0.073637,,0.073637,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,8,1,1,1,0.587494,,0.587494,0.770658,,0.770658,0.053018,,0.053018,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,9,1,1,1,0.65967,,0.65967,0.821889,,0.821889,0.070136,,0.070136,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,10,1,1,1,0.67268,,0.67268,0.804404,,0.804404,0.080733,,0.080733,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,11,1,1,1,0.691326,,0.691326,0.840969,,0.840969,0.071697,,0.071697,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,12,1,1,1,0.644591,,0.644591,0.78392,,0.78392,0.114528,,0.114528,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,13,1,1,1,0.706603,,0.706603,0.832968,,0.832968,0.059097,,0.059097,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,14,1,1,1,0.662181,,0.662181,0.806669,,0.806669,0.054933,,0.054933,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,15,1,1,1,0.698037,,0.698037,0.846991,,0.846991,0.066042,,0.066042,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,16,1,1,1,0.611246,,0.611246,0.800929,,0.800929,0.057793,,0.057793,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,17,1,1,1,0.650327,,0.650327,0.8176,,0.8176,0.063648,,0.063648,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,18,1,1,1,0.493496,,0.493496,0.73055,,0.73055,0.064751,,0.064751,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,19,1,1,1,0.646331,,0.646331,0.8805,,0.8805,0.039293,,0.039293,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,20,1,1,1,0.581121,,0.581121,0.763783,,0.763783,0.081359,,0.081359,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,21,1,1,1,0.631733,,0.631733,0.808808,,0.808808,0.07643,,0.07643,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,22,1,1,1,0.680956,,0.680956,0.894013,,0.894013,0.05309,,0.05309,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,23,1,1,1,0.569727,,0.569727,0.788699,,0.788699,0.072752,,0.072752,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,24,1,1,1,0.566595,,0.566595,0.756613,,0.756613,0.065409,,0.065409,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,25,1,1,1,0.515608,,0.515608,0.757549,,0.757549,0.048576,,0.048576,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,26,1,1,1,0.483153,,0.483153,0.731104,,0.731104,0.061671,,0.061671,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,27,1,1,1,0.568386,,0.568386,0.765094,,0.765094,0.064748,,0.064748,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,28,1,1,1,0.595871,,0.595871,0.7792,,0.7792,0.055236,,0.055236,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,29,1,1,1,0.600489,,0.600489,0.780717,,0.780717,0.055747,,0.055747,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,30,1,1,1,0.41253,,0.41253,0.641268,,0.641268,0.045255,,0.045255,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,31,1,1,1,0.501882,,0.501882,0.726343,,0.726343,0.075113,,0.075113,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,32,1,1,1,0.621455,,0.621455,0.805043,,0.805043,0.044835,,0.044835,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,33,1,1,1,0.774969,,0.774969,0.901914,,0.901914,0.065627,,0.065627,q_head
gsm8k_orgn_vs_gpqa_ver1,q,13,34,1,1,1,0.780462,,0.780462,0.878109,,0.878109,0.050489,,0.050489,q_head
